Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Cow,Mixed,5.2,Male,402.6,Nasal_Discharge,Coughing,Eye_Discharge,None,1,No,No,No,Yes,No,No,No,Yes,Yes,39.4°C,71,Respiratory Disease
Cow,Hereford,3.2,Male,489.2,Eye_Discharge,Nasal_Discharge,Coughing,None,8,No,No,No,Yes,No,No,No,Yes,Yes,39.2°C,72,Respiratory Disease
Cow,Jersey,4.7,Male,451.8,Coughing,Eye_Discharge,Fever,Nasal_Discharge,6,No,No,No,Yes,No,No,No,Yes,Yes,39.9°C,75,Bovine Respiratory Disease
Cow,Friesian,3.4,Male,299.4,Coughing,Labored_Breathing,Fever,Nasal_Discharge,2,No,No,No,Yes,No,No,No,Yes,No,39.9°C,83,Bovine Respiratory Syncytial Virus
Cow,Hereford,0.9,Male,592.2,Nasal_Discharge,Diarrhea,Appetite_Loss,Fever,9,Yes,No,Yes,No,No,No,No,Yes,No,40.1°C,78,Bovine Viral Diarrhea
Dog,Bulldog,3.1,Female,30.3,Appetite_Loss,Fever,Lameness,Lethargy,1,Yes,No,No,No,No,Yes,No,No,No,39.4°C,106,Tick-Borne Disease
Cow,Mixed,0.1,Male,423.3,Diarrhea,Dehydration,Vomiting,None,1,No,Yes,Yes,No,No,No,No,No,No,39.5°C,68,Gastrointestinal Infection
Dog,Poodle,4.8,Female,34.5,Lameness,Pain,Swelling,Lethargy,2,No,No,No,No,No,Yes,No,No,No,38.3°C,105,Arthritis
Cow,Hereford,9.3,Female,413.1,Weight_Loss,Diarrhea,Decreased_Milk,Lethargy,5,No,No,Yes,No,No,No,No,No,No,39.5°C,64,Parasitic Infection
Dog,Beagle,5.1,Female,26.9,Drooling,Nasal_Discharge,Coughing,Eye_Discharge,2,No,No,No,Yes,Yes,No,No,Yes,Yes,40.4°C,112,Kennel Cough
Dog,Bulldog,7.5,Female,35.0,Fever,Diarrhea,Vomiting,None,5,No,Yes,Yes,No,No,No,No,No,No,39.5°C,119,Salmonella Variant
Dog,Labrador,0.5,Female,34.4,Vomiting,Nasal_Discharge,Fever,Lethargy,1,No,Yes,No,No,No,No,No,Yes,No,38.7°C,112,Canine Hepatitis
Dog,Beagle,4.9,Female,35.1,Coughing,Fever,Nasal_Discharge,Decreased_Milk,4,No,No,No,Yes,No,No,No,Yes,No,38.8°C,106,Kennel Cough Variant
Dog,German Shepherd,4.7,Female,25.5,Diarrhea,Appetite_Loss,Weight_Loss,None,2,Yes,No,Yes,No,No,No,No,No,No,38.6°C,92,Parasitic Gastroenteritis
Cow,Jersey,9.9,Male,483.3,Lethargy,Weight_Loss,Decreased_Milk,Diarrhea,4,No,No,Yes,No,No,No,No,No,No,39.1°C,72,Johnes Disease
Cow,Mixed,6.9,Female,547.4,Diarrhea,Fever,Dehydration,Lethargy,4,No,No,Yes,No,No,No,No,No,No,39.9°C,95,Salmonellosis
Dog,Bulldog,6.6,Male,33.6,Appetite_Loss,Weight_Loss,Diarrhea,None,7,Yes,No,Yes,No,Yes,No,No,No,No,38.6°C,98,Parasitic Gastroenteritis
Cow,Friesian,1.4,Female,654.0,Eye_Discharge,Nasal_Discharge,Coughing,Fever,3,No,No,No,Yes,No,No,No,Yes,Yes,39.5°C,82,Bovine Respiratory Disease
Dog,German Shepherd,2.0,Female,15.5,Lethargy,Diarrhea,Weight_Loss,Appetite_Loss,5,Yes,No,Yes,No,No,No,No,No,No,38.3°C,109,Parasitic Infection
Cow,Jersey,6.5,Female,508.6,Nasal_Discharge,Coughing,Eye_Discharge,None,7,No,No,No,Yes,No,No,No,Yes,Yes,38.9°C,85,Respiratory Disease
Dog,Bulldog,6.8,Male,31.9,Lethargy,Vomiting,Diarrhea,Appetite_Loss,1,Yes,Yes,Yes,No,No,No,No,No,No,39.6°C,118,Gastroenteritis
Dog,German Shepherd,5.0,Male,45.9,Vomiting,Appetite_Loss,Weight_Loss,Lethargy,2,Yes,Yes,No,No,No,No,No,No,No,39.6°C,116,Gastroenteritis
Dog,Labrador,3.0,Male,37.2,Vomiting,Lethargy,Fever,Nasal_Discharge,4,No,Yes,No,No,No,No,No,Yes,No,40.1°C,107,Canine Hepatitis
Cow,Jersey,1.2,Male,426.1,Swollen_Udder,Lethargy,Fever,Decreased_Milk,7,No,No,No,No,No,No,No,No,No,39.0°C,64,Mastitis
Dog,Mixed,2.8,Male,37.6,Jaundice,Lethargy,Fever,Itching,4,No,No,No,No,No,No,No,No,No,40.5°C,115,Canine Leptospirosis
Dog,Mixed,7.0,Male,50.1,Dehydration,Vomiting,Diarrhea,None,1,No,Yes,Yes,No,No,No,No,No,No,39.3°C,119,Canine Parvovirus Variant
Cow,Mixed,7.6,Female,436.0,Diarrhea,Fever,Weight_Loss,Lethargy,4,No,No,Yes,No,No,No,No,No,No,39.3°C,74,Bovine Coccidiosis
Cow,Mixed,0.1,Male,379.1,Weight_Loss,Fever,Lameness,Drooling,1,No,No,No,No,No,Yes,No,No,No,40.6°C,86,Foot and Mouth Disease
Dog,Poodle,2.3,Male,25.0,Lameness,Pain,Swelling,Lethargy,1,No,No,No,No,No,Yes,No,No,No,38.4°C,80,Arthritis
Dog,Beagle,4.9,Male,35.1,Lameness,Pain,Swelling,Lethargy,1,No,No,No,No,No,Yes,No,No,No,39.0°C,91,Arthritis
Cow,Hereford,2.4,Female,397.8,Coughing,Fever,Nasal_Discharge,Labored_Breathing,4,No,No,No,Yes,No,No,No,Yes,No,39.5°C,63,Bovine Respiratory Syncytial Virus
Dog,Labrador,4.5,Female,32.6,Diarrhea,Lethargy,Vomiting,Appetite_Loss,2,Yes,Yes,Yes,No,No,No,No,No,No,40.2°C,123,Parvovirus
Cow,Angus,8.5,Female,356.8,Dehydration,Fever,Lethargy,Diarrhea,6,No,No,Yes,No,No,No,No,No,No,39.6°C,80,Salmonellosis
Dog,Bulldog,4.8,Female,21.7,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Coughing,1,No,No,No,Yes,No,No,Yes,Yes,Yes,39.8°C,115,Canine Distemper
Cow,Holstein,6.1,Female,355.0,Fever,Anemia,Lethargy,Swollen_Udder,9,No,No,No,No,No,No,No,No,No,40.1°C,79,Tick-Borne Disease
Dog,Bulldog,0.1,Female,34.6,Dehydration,Diarrhea,Vomiting,None,10,No,Yes,Yes,No,No,No,No,No,No,40.5°C,124,Canine Parvovirus Variant
Cow,Hereford,1.7,Male,482.6,Eye_Discharge,Coughing,Nasal_Discharge,None,4,No,No,No,Yes,No,No,No,Yes,Yes,39.9°C,75,Respiratory Disease
Cow,Holstein,4.3,Female,251.2,Dehydration,Vomiting,Diarrhea,None,8,No,Yes,Yes,No,No,No,No,No,No,39.0°C,58,Gastrointestinal Infection
Dog,Poodle,6.5,Male,32.9,Swollen_Udder,Appetite_Loss,Weight_Loss,Diarrhea,2,Yes,No,Yes,No,No,No,No,No,No,38.3°C,92,Parasitic Gastroenteritis
Cow,Mixed,4.9,Male,496.3,Nasal_Discharge,Appetite_Loss,Fever,Diarrhea,8,Yes,No,Yes,No,No,No,No,Yes,No,40.0°C,86,Bovine Viral Diarrhea
Cow,Jersey,0.9,Female,286.9,Decreased_Milk,Fever,Swollen_Udder,Lethargy,3,No,No,No,No,No,No,No,No,No,39.9°C,65,Mastitis
Cow,Holstein,3.5,Male,684.4,Diarrhea,Dehydration,Fever,Vomiting,7,No,Yes,Yes,No,No,No,No,No,No,38.8°C,92,Gastrointestinal Infection
Dog,Poodle,8.8,Female,41.2,Vomiting,Diarrhea,Fever,None,2,No,Yes,Yes,No,No,No,No,No,No,39.3°C,116,Salmonella Variant
Dog,Beagle,12.1,Male,26.2,Vomiting,Diarrhea,Dehydration,None,2,No,Yes,Yes,No,No,No,No,No,No,40.7°C,130,Canine Parvovirus Variant
Cow,Friesian,8.0,Female,439.2,Weight_Loss,Drooling,Lameness,Fever,2,No,No,No,No,No,Yes,No,No,No,40.4°C,90,Foot and Mouth Disease
Dog,Labrador,6.5,Male,35.0,Lethargy,Appetite_Loss,Fever,Lameness,4,Yes,No,No,No,No,Yes,No,No,No,39.9°C,103,Tick-Borne Disease
Dog,Bulldog,8.6,Male,15.2,Lameness,Appetite_Loss,Fever,Lethargy,1,Yes,No,No,No,No,Yes,No,No,No,40.0°C,108,Tick-Borne Disease
Cow,Angus,3.2,Male,573.4,Fever,Weight_Loss,Lethargy,Coughing,1,No,No,No,Yes,No,No,No,No,No,39.9°C,76,Bovine Tuberculosis
Cow,Holstein,1.3,Female,353.9,Coughing,Fever,Lethargy,Weight_Loss,8,No,No,No,Yes,No,No,No,No,No,39.0°C,71,Bovine Tuberculosis
Cow,Holstein,2.9,Female,596.5,Dehydration,Diarrhea,Vomiting,None,1,No,Yes,Yes,No,No,No,No,No,No,39.9°C,79,Gastrointestinal Infection
Cow,Hereford,0.1,Male,443.6,Fever,Diarrhea,Lethargy,Weight_Loss,1,No,No,Yes,No,No,No,No,No,No,39.6°C,68,Bovine Coccidiosis
Dog,Bulldog,10.6,Male,26.8,Eye_Discharge,Coughing,Skin_Lesions,Swollen_Udder,5,No,No,No,Yes,No,No,Yes,No,Yes,40.0°C,131,Canine Distemper
Cow,Friesian,4.1,Female,374.6,Vomiting,Diarrhea,Dehydration,None,2,No,Yes,Yes,No,No,No,No,No,No,39.4°C,71,Gastrointestinal Infection
Cow,Holstein,6.3,Male,533.9,Weight_Loss,Coughing,Fever,Lethargy,1,No,No,No,Yes,No,No,No,No,No,39.6°C,76,Bovine Tuberculosis
Dog,Beagle,3.7,Female,28.7,Fever,Lethargy,Vomiting,Nasal_Discharge,6,No,Yes,No,No,No,No,No,Yes,No,40.1°C,107,Canine Hepatitis
Dog,Labrador,3.3,Male,30.2,Hair_Loss,Itching,Skin_Lesions,None,3,No,No,No,No,No,No,Yes,No,No,37.7°C,111,Skin Infection
Cow,Holstein,1.6,Male,545.8,Diarrhea,Appetite_Loss,Nasal_Discharge,Fever,2,Yes,No,Yes,No,No,No,No,Yes,No,39.7°C,82,Bovine Viral Diarrhea
Cow,Holstein,6.4,Female,391.6,Decreased_Milk,Swollen_Udder,Fever,None,2,No,No,No,No,No,No,No,No,No,39.6°C,69,Mastitis Variant
Cow,Jersey,0.1,Female,429.7,Weight_Loss,Fever,Diarrhea,Lethargy,2,No,No,Yes,No,No,No,No,No,No,38.1°C,65,Bovine Coccidiosis
Dog,Mixed,5.0,Female,14.2,Coughing,Nasal_Discharge,Lethargy,Eye_Discharge,4,No,No,No,Yes,Yes,No,No,Yes,Yes,39.3°C,115,Kennel Cough
Dog,Labrador,4.3,Female,23.7,Nasal_Discharge,Fever,Lethargy,Vomiting,10,No,Yes,No,No,No,No,No,Yes,No,39.8°C,109,Canine Hepatitis
Cow,Mixed,12.8,Female,350.6,Eye_Discharge,Nasal_Discharge,Coughing,None,2,No,No,No,Yes,No,No,No,Yes,Yes,39.1°C,80,Respiratory Disease
Cow,Friesian,4.2,Female,554.9,Drooling,Weight_Loss,Lameness,Fever,8,No,No,No,No,No,Yes,No,No,No,39.5°C,55,Foot and Mouth Disease
Dog,German Shepherd,5.0,Female,16.6,Lethargy,Swelling,Pain,Lameness,6,No,No,No,No,No,Yes,No,No,No,38.5°C,87,Arthritis
Dog,Poodle,7.3,Female,38.3,Fever,Lethargy,Vomiting,Jaundice,3,No,Yes,No,No,No,No,No,No,No,41.2°C,119,Canine Leptospirosis
Cow,Jersey,0.2,Female,352.2,Decreased_Milk,Weight_Loss,Lethargy,Diarrhea,3,No,No,Yes,No,No,No,No,No,No,39.3°C,64,Johnes Disease
Cow,Holstein,0.9,Female,549.4,Weight_Loss,Drooling,Drooling,Fever,1,No,No,No,No,No,No,No,No,No,40.2°C,78,Foot and Mouth Disease
Dog,Bulldog,9.2,Female,16.5,Diarrhea,Vomiting,Dehydration,None,7,No,Yes,Yes,No,No,No,No,No,No,39.8°C,121,Canine Parvovirus Variant
Dog,Mixed,2.5,Male,34.4,Vomiting,Diarrhea,Dehydration,None,3,No,Yes,Yes,No,No,No,No,No,No,40.1°C,135,Canine Parvovirus Variant
Cow,Hereford,9.4,Female,418.4,Dehydration,Anemia,Lethargy,Fever,4,No,No,No,No,No,No,No,No,No,39.1°C,74,Tick-Borne Disease
Dog,Mixed,7.1,Female,24.4,Vomiting,Fever,Appetite_Loss,Jaundice,5,Yes,Yes,No,No,No,No,No,No,No,39.8°C,122,Canine Leptospirosis
Cow,Jersey,8.8,Male,602.8,Decreased_Milk,Swollen_Udder,Fever,Lethargy,2,No,No,No,No,No,No,No,No,No,39.8°C,82,Mastitis
Cow,Friesian,4.6,Female,351.5,Swollen_Udder,Decreased_Milk,Fever,None,8,No,No,No,No,No,No,No,No,No,40.2°C,74,Mastitis Variant
Cow,Mixed,5.7,Male,538.1,Diarrhea,Lethargy,Fever,Weight_Loss,6,No,No,Yes,No,No,No,No,No,No,38.7°C,60,Bovine Coccidiosis
Dog,Beagle,3.0,Female,14.3,Eye_Discharge,Lethargy,Coughing,Nasal_Discharge,21,No,No,No,Yes,No,No,No,Yes,Yes,39.3°C,104,Kennel Cough
Cow,Holstein,6.9,Male,261.4,Drooling,Weight_Loss,Fever,Lameness,6,No,No,No,No,No,Yes,No,No,No,39.9°C,76,Foot and Mouth Disease
Dog,Beagle,4.4,Female,39.0,Nasal_Discharge,Fever,Coughing,None,1,No,No,No,Yes,No,No,No,Yes,No,39.2°C,111,Kennel Cough Variant
Dog,Bulldog,3.5,Female,7.8,Fever,Lethargy,Lameness,Appetite_Loss,1,Yes,No,No,No,No,Yes,No,No,No,40.0°C,89,Lyme Disease
Dog,German Shepherd,4.7,Male,27.8,Appetite_Loss,Fever,Lameness,Lethargy,5,Yes,No,No,No,No,Yes,No,No,No,39.2°C,109,Tick-Borne Disease
Cow,Angus,8.4,Female,522.1,Eye_Discharge,Nasal_Discharge,Coughing,None,5,No,No,No,Yes,No,No,No,Yes,Yes,39.8°C,84,Respiratory Disease
Dog,Beagle,6.4,Male,11.2,Coughing,Swelling,Lethargy,Eye_Discharge,4,No,No,No,Yes,No,No,No,No,Yes,39.7°C,108,Kennel Cough
Dog,Bulldog,4.2,Female,37.5,Eye_Discharge,Coughing,Nasal_Discharge,Skin_Lesions,1,No,No,No,Yes,No,No,Yes,Yes,Yes,39.5°C,122,Canine Distemper
Dog,Bulldog,1.8,Female,23.5,Jaundice,Fever,Appetite_Loss,Vomiting,2,Yes,Yes,No,No,No,No,No,No,No,40.9°C,122,Canine Leptospirosis
Cow,Friesian,0.9,Female,422.5,Swelling,Swollen_Udder,Decreased_Milk,Fever,3,No,No,No,No,No,No,No,No,No,39.7°C,66,Mastitis Variant
Cow,Friesian,6.4,Female,640.5,Coughing,Weight_Loss,Fever,Lethargy,2,No,No,No,Yes,No,No,No,No,No,40.0°C,69,Bovine Tuberculosis
Cow,Holstein,3.4,Male,504.2,Decreased_Milk,Lethargy,Diarrhea,Weight_Loss,3,No,No,Yes,No,No,No,No,No,No,38.9°C,63,Parasitic Infection
Cow,Holstein,5.2,Female,257.2,Decreased_Milk,Weight_Loss,Diarrhea,Lethargy,6,No,No,Yes,No,No,No,No,No,No,38.5°C,61,Parasitic Infection
Cow,Angus,5.3,Female,493.3,Diarrhea,Dehydration,Lethargy,Fever,2,No,No,Yes,No,No,No,No,No,No,39.2°C,68,Salmonellosis
Cow,Angus,0.1,Male,484.6,Weight_Loss,Diarrhea,Lethargy,Fever,10,No,No,Yes,No,No,No,No,No,No,38.8°C,53,Bovine Coccidiosis
Cow,Friesian,0.5,Female,490.6,Weight_Loss,Decreased_Milk,Lethargy,Lethargy,2,No,No,No,No,No,No,No,No,No,38.0°C,57,Parasitic Infection
Cow,Holstein,0.6,Male,378.2,Diarrhea,Vomiting,Dehydration,None,7,No,Yes,Yes,No,No,No,No,No,No,38.8°C,92,Gastrointestinal Infection
Cow,Jersey,4.9,Male,539.9,Coughing,Lethargy,Fever,Weight_Loss,3,No,No,No,Yes,No,No,No,No,No,38.8°C,73,Bovine Tuberculosis
Dog,Bulldog,1.8,Male,26.5,Diarrhea,Vomiting,Lethargy,Appetite_Loss,4,Yes,Yes,Yes,No,No,No,No,No,No,39.8°C,101,Gastroenteritis
Cow,Friesian,7.5,Female,540.1,Fever,Diarrhea,Dehydration,Lethargy,1,No,No,Yes,No,No,No,No,No,No,39.7°C,76,Salmonellosis
Cow,Mixed,1.4,Male,459.0,Swollen_Udder,Decreased_Milk,Fever,None,4,No,No,No,No,No,No,No,No,No,40.5°C,78,Mastitis Variant
Dog,Poodle,5.3,Male,29.7,Dehydration,Vomiting,Weight_Loss,Diarrhea,4,No,Yes,Yes,No,No,No,No,No,No,39.8°C,136,Canine Parvovirus Variant
Dog,German Shepherd,3.0,Male,38.0,Vomiting,Lethargy,Lethargy,Diarrhea,2,No,Yes,Yes,No,No,No,No,No,No,39.7°C,145,Parvovirus
Cow,Mixed,3.3,Male,496.6,Nasal_Discharge,Coughing,Labored_Breathing,Fever,2,No,No,No,Yes,No,No,No,Yes,No,39.9°C,84,Bovine Respiratory Syncytial Virus
Cow,Angus,1.4,Male,319.1,Coughing,Itching,Lethargy,Fever,1,No,No,No,Yes,No,No,No,No,No,38.5°C,78,Bovine Tuberculosis
Dog,Bulldog,4.2,Male,16.6,Drooling,Diarrhea,Dehydration,Vomiting,3,No,Yes,Yes,No,No,No,No,No,No,39.8°C,128,Canine Parvovirus Variant
Cow,Holstein,1.7,Female,379.9,Coughing,Weight_Loss,Nasal_Discharge,Eye_Discharge,1,No,No,No,Yes,No,No,No,Yes,Yes,40.4°C,83,Respiratory Disease
Cow,Hereford,9.6,Male,401.8,Nasal_Discharge,Appetite_Loss,Fever,Diarrhea,4,Yes,No,Yes,No,No,No,No,Yes,No,40.5°C,93,Bovine Viral Diarrhea
Cow,Friesian,3.8,Female,544.4,Diarrhea,Lethargy,Decreased_Milk,Weight_Loss,2,No,No,Yes,No,Yes,No,No,No,No,39.2°C,67,Johnes Disease
Dog,Labrador,5.4,Female,23.2,Coughing,Nasal_Discharge,Eye_Discharge,Skin_Lesions,5,No,No,No,Yes,No,No,Yes,Yes,Yes,39.8°C,113,Canine Distemper
Dog,German Shepherd,6.0,Female,48.8,Lethargy,Diarrhea,Appetite_Loss,Vomiting,7,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,118,Parvovirus
Dog,Mixed,0.1,Male,24.2,Fever,Appetite_Loss,Lethargy,Lameness,10,Yes,No,No,No,No,Yes,No,No,No,39.7°C,113,Tick-Borne Disease
Cow,Jersey,4.7,Female,420.9,Fever,Appetite_Loss,Nasal_Discharge,Weight_Loss,3,Yes,No,No,No,No,No,No,Yes,No,39.7°C,78,Bovine Viral Diarrhea
Dog,Bulldog,6.0,Male,38.3,Fever,Diarrhea,Vomiting,None,3,No,Yes,Yes,No,No,No,No,No,No,39.0°C,105,Salmonella Variant
Cow,Holstein,3.8,Male,405.2,Diarrhea,Decreased_Milk,Weight_Loss,Lethargy,1,No,No,Yes,No,No,No,No,No,No,39.1°C,72,Parasitic Infection
Cow,Jersey,1.9,Female,396.1,Eye_Discharge,Nasal_Discharge,Coughing,Skin_Lesions,10,No,No,No,Yes,No,No,Yes,Yes,Yes,39.6°C,119,Canine Distemper
Dog,Labrador,0.1,Female,24.8,Nasal_Discharge,Skin_Lesions,Coughing,Eye_Discharge,3,No,No,No,Yes,No,No,Yes,Yes,Yes,39.9°C,105,Canine Distemper
Cow,Holstein,5.1,Female,433.4,Dehydration,Diarrhea,Vomiting,None,2,No,Yes,Yes,No,No,No,No,No,No,39.0°C,71,Gastrointestinal Infection
Cow,Holstein,0.9,Female,486.9,Lethargy,Weight_Loss,Diarrhea,Appetite_Loss,6,Yes,No,Yes,No,No,No,No,No,No,38.8°C,92,Parasitic Infection
Cow,Jersey,7.4,Male,468.5,Decreased_Milk,Decreased_Milk,Swollen_Udder,Fever,2,No,No,No,No,No,No,No,No,No,39.0°C,98,Mastitis Variant
Dog,Mixed,1.2,Female,47.0,Weight_Loss,Diarrhea,Appetite_Loss,None,5,Yes,No,Yes,No,No,No,No,No,No,39.3°C,102,Parasitic Gastroenteritis
Dog,Beagle,4.8,Male,22.8,Vomiting,Diarrhea,Dehydration,None,6,No,Yes,Yes,No,No,No,No,No,No,39.5°C,128,Canine Parvovirus Variant
Cow,Mixed,0.1,Female,505.2,Fever,Decreased_Milk,Swollen_Udder,None,3,No,No,No,No,No,No,No,No,No,39.2°C,65,Mastitis Variant
Dog,Mixed,0.1,Male,21.8,Weight_Loss,Appetite_Loss,Diarrhea,None,3,Yes,No,Yes,No,No,No,No,No,No,38.8°C,106,Parasitic Gastroenteritis
Cow,Friesian,3.9,Female,409.9,Diarrhea,Dehydration,Vomiting,None,1,No,Yes,Yes,No,No,No,No,No,No,39.5°C,84,Gastrointestinal Infection
Cow,Angus,4.0,Male,384.0,Lethargy,Weight_Loss,Coughing,Fever,4,No,No,No,Yes,No,No,No,No,No,39.2°C,72,Bovine Tuberculosis
Dog,Labrador,2.0,Female,26.7,Coughing,Skin_Lesions,Nasal_Discharge,Eye_Discharge,4,No,No,No,Yes,No,No,Yes,Yes,Yes,39.6°C,115,Canine Distemper
Dog,German Shepherd,0.1,Male,16.8,Appetite_Loss,Weight_Loss,Diarrhea,None,3,Yes,No,Yes,No,No,No,No,No,No,39.1°C,104,Parasitic Gastroenteritis
Cow,Friesian,0.8,Male,511.6,Eye_Discharge,Nasal_Discharge,Fever,Coughing,2,No,No,No,Yes,No,No,No,Yes,Yes,39.1°C,94,Bovine Respiratory Disease
Cow,Hereford,2.5,Female,567.9,Lethargy,Swollen_Udder,Decreased_Milk,Diarrhea,4,No,No,Yes,No,No,No,No,No,No,38.6°C,70,Johnes Disease
Dog,Beagle,1.4,Female,34.4,Vomiting,Appetite_Loss,Lethargy,Diarrhea,1,Yes,Yes,Yes,No,No,No,No,No,No,40.1°C,134,Parvovirus
Cow,Holstein,2.0,Female,454.5,Nasal_Discharge,Eye_Discharge,Coughing,Fever,1,No,No,No,Yes,No,No,No,Yes,Yes,39.6°C,81,Bovine Respiratory Disease
Dog,German Shepherd,0.3,Male,45.1,Vomiting,Itching,Diarrhea,Fever,3,No,Yes,Yes,No,No,No,No,No,No,39.7°C,117,Salmonella Variant
Cow,Angus,8.1,Female,348.0,Lameness,Weight_Loss,Fever,Drooling,9,No,No,No,No,No,Yes,No,No,No,39.8°C,82,Foot and Mouth Disease
Cow,Mixed,5.8,Male,521.4,Fever,Lameness,Weight_Loss,Drooling,1,No,No,No,No,No,Yes,No,No,No,40.1°C,74,Foot and Mouth Disease
Dog,Bulldog,12.8,Male,34.2,Diarrhea,Dehydration,Vomiting,None,5,No,Yes,Yes,No,No,No,No,No,No,40.4°C,142,Canine Parvovirus Variant
Cow,Jersey,4.6,Male,405.9,Diarrhea,Weight_Loss,Lethargy,Fever,2,No,No,Yes,No,No,No,No,No,No,39.3°C,69,Bovine Coccidiosis
Dog,Beagle,4.5,Male,31.5,Swelling,Eye_Discharge,Skin_Lesions,Coughing,2,No,No,No,Yes,No,No,Yes,No,Yes,39.5°C,118,Canine Distemper
Cow,Holstein,6.2,Female,456.2,Dehydration,Diarrhea,Vomiting,None,6,No,Yes,Yes,No,No,No,No,No,No,39.1°C,76,Gastrointestinal Infection
Dog,Bulldog,2.8,Female,37.5,Appetite_Loss,Diarrhea,Lethargy,Vomiting,2,Yes,Yes,Yes,No,No,No,No,No,No,40.2°C,131,Parvovirus
Cow,Mixed,6.0,Female,634.3,Lethargy,Diarrhea,Dehydration,Fever,2,No,No,Yes,No,No,No,No,No,No,39.2°C,81,Salmonellosis
Cow,Angus,9.4,Male,406.6,Diarrhea,Lethargy,Fever,Weight_Loss,3,No,No,Yes,No,No,No,No,No,No,39.5°C,72,Bovine Coccidiosis
Dog,Poodle,2.9,Male,23.3,Appetite_Loss,Lethargy,Weight_Loss,Diarrhea,1,Yes,No,Yes,No,No,No,No,No,No,39.5°C,141,Parvovirus
Dog,Bulldog,7.3,Female,26.3,Weight_Loss,Diarrhea,Lethargy,Appetite_Loss,2,Yes,No,Yes,No,No,No,No,No,No,37.7°C,114,Parasitic Infection
Cow,Mixed,2.6,Male,406.4,Decreased_Milk,Diarrhea,Weight_Loss,Lethargy,1,No,No,Yes,No,No,No,No,No,No,39.5°C,70,Johnes Disease
Cow,Friesian,11.5,Male,476.5,Nasal_Discharge,Dehydration,Fever,Coughing,2,No,No,No,Yes,No,No,No,Yes,No,39.9°C,83,Bovine Respiratory Syncytial Virus
Cow,Hereford,5.9,Female,500.1,Coughing,Itching,Eye_Discharge,Nasal_Discharge,2,No,No,No,Yes,No,No,No,Yes,Yes,39.1°C,68,Respiratory Disease
Cow,Mixed,4.7,Male,527.1,Weight_Loss,Lethargy,Decreased_Milk,Diarrhea,1,No,No,Yes,No,No,No,No,No,No,39.1°C,69,Johnes Disease
Cow,Friesian,4.4,Female,381.9,Diarrhea,Decreased_Milk,Lethargy,Weight_Loss,1,No,No,Yes,No,No,No,No,No,No,38.7°C,72,Johnes Disease
Cow,Hereford,5.8,Male,426.8,Lethargy,Decreased_Milk,Fever,Swollen_Udder,1,No,No,No,No,No,No,No,No,No,40.4°C,77,Mastitis
Cow,Hereford,0.1,Female,549.1,Fever,Anemia,Lethargy,None,1,No,No,No,No,No,No,No,No,No,39.2°C,68,Tick-Borne Disease
Dog,German Shepherd,1.8,Female,23.6,Lethargy,Weight_Loss,Appetite_Loss,Diarrhea,3,Yes,No,Yes,No,No,No,No,No,No,38.9°C,100,Parasitic Infection
Cow,Mixed,5.7,Female,439.0,Lethargy,Diarrhea,Weight_Loss,Decreased_Milk,7,No,No,Yes,No,No,No,No,No,No,38.7°C,61,Parasitic Infection
Dog,Mixed,0.1,Male,56.3,Vomiting,Fever,Lethargy,Nasal_Discharge,1,No,Yes,No,No,No,No,No,Yes,No,39.4°C,119,Canine Hepatitis
Dog,Mixed,0.1,Female,25.8,Eye_Discharge,Skin_Lesions,Coughing,Nasal_Discharge,2,No,No,No,Yes,No,No,Yes,Yes,Yes,39.9°C,120,Canine Distemper
Dog,Beagle,4.1,Female,27.4,Coughing,Lethargy,Nasal_Discharge,Eye_Discharge,12,No,No,No,Yes,No,No,No,Yes,Yes,39.3°C,117,Kennel Cough
Cow,Mixed,1.2,Male,477.2,Lethargy,Fever,Swollen_Udder,Decreased_Milk,1,No,No,No,No,No,No,No,No,No,40.2°C,79,Mastitis
Dog,Bulldog,6.0,Male,46.2,Drooling,Nasal_Discharge,Vomiting,Fever,6,No,Yes,No,No,No,No,No,Yes,No,39.7°C,135,Canine Hepatitis
Cow,Mixed,1.2,Male,530.6,Diarrhea,Dehydration,Vomiting,Lethargy,1,No,Yes,Yes,No,No,No,No,No,No,39.3°C,72,Gastrointestinal Infection
Cow,Hereford,5.5,Female,525.0,Lethargy,Appetite_Loss,Weight_Loss,Diarrhea,5,Yes,No,Yes,No,No,No,No,No,No,39.4°C,103,Gastroenteritis
Cow,Angus,0.3,Male,429.1,Weight_Loss,Lethargy,Fever,Diarrhea,13,No,No,Yes,No,No,No,No,No,No,39.1°C,58,Bovine Coccidiosis
Cow,Holstein,7.4,Female,411.3,Swollen_Udder,Decreased_Milk,Fever,None,1,No,No,No,No,No,No,No,No,No,39.8°C,78,Mastitis Variant
Cow,Hereford,7.3,Male,516.9,Lethargy,Decreased_Milk,Diarrhea,Weight_Loss,3,No,No,Yes,No,No,No,No,No,No,38.5°C,68,Johnes Disease
