Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Dog,Shih Tzu,0.57,Female,29.49,Fever,Diarrhea,Lethargy,Loss Of Appetite,2 days,No,No,No,No,Yes,Yes,No,No,No,39.0°C,125.35,Lyme Disease
Cow,Simmental,7.21,Male,644.19,Weakness,Weight Loss,Diarrhea,Poor Appetite,6 days,No,Yes,Yes,No,No,No,,,,37.31,66.3,Johnes Disease
Cow,Hereford,7.51,Female,509.39,Nasal Discharge,Fever,Weakness,<missing>,2 days,Yes,No,No,No,No,No,No,Yes,Yes,40.5°C,69.53,Respiratory Disease
Cow,Jersey,2.05,Male,542.76,Appetite Loss,Dehydration,Lethargy,Diarrhea,4 days,Yes,No,No,Yes,Yes,No,Yes,No,No,39.5°C,83.27,Cryptosporidiosis
Dog,Beagle,2.0,Male,10.0,Lethargy,Vomiting,Loss Of Appetite,Fever,4 days,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,39.4°C,120.0,Canine Leptospirosis
Dog,Poodle,6.93,Female,8.9,Jaundice,Fever,Abdominal Pain,Vomiting,13 days,Yes,No,No,Yes,No,No,,,,38.58,112.14,Canine Hepatitis
Cow,Aberdeen Angus,4.74,Male,540.3,Diarrhea,<missing>,Eye Discharge,Fever,4 days,Yes,No,No,Yes,Yes,No,No,No,Yes,39.6°C,72.36,Respiratory Disease
Cow,Belted Galloway,2.8,Female,605.3,Dehydration,Labored Breathing,Diarrhea,Coughing,7 days,No,Yes,No,No,No,No,No,No,No,39.8°C,72.0,Parasitic Infection
Dog,Pug,3.69,Female,14.37,Nasal_Discharge,Skin Lesions,Vomiting,Anorexia,13 days,No,Yes,Yes,Yes,Yes,No,No,Yes,No,39.5°C,103.42,Canine Distemper
Cow,Belted Galloway,4.2,Male,678.5,Anorexia,Vomiting,Weakness,Fever,6 days,Yes,No,Yes,No,No,No,No,Yes,Yes,39.8°C,63.0,Bovine Viral Diarrhea
Dog,Golden Retriever,1.5,Female,24.9,Lethargy,Lameness,Weakness,Fever,1 days,Yes,No,No,No,No,Yes,No,No,No,38.9°C,97.0,Lyme Disease
Dog,Beagle,0.7,Male,13.1,Weakness,Coughing,Fever,Eye_Discharge,10 days,Yes,No,Yes,Yes,No,No,No,Yes,No,40.8°C,145.0,Canine Distemper
Cow,Charolais,11.6,Female,610.2,Dehydration,Nasal Discharge,Labored Breathing,Skin Lesions,11 days,No,No,No,No,No,No,No,No,No,39.1°C,55.0,Parasitic Infection
Cow,Simmental,5.7,Male,550.3,Lameness,Anorexia,Nasal Discharge,Weakness,12 days,Yes,No,No,No,No,No,No,Yes,No,40.2°C,70.0,Respiratory Disease
Cow,Guernsey,0.5,Female,504.9,Labored Breathing,Anorexia,Coughing,Vomiting,10 days,No,No,Yes,No,No,No,No,No,No,38.3°C,133.0,Parasitic Infection
Dog,Doberman Pinscher,1.3,Male,7.5,Appetite Loss,Coughing,Fever,Diarrhea,2 days,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,73.0,Gastroenteritis
Dog,Bulldog,4.19,Male,11.7,Vomiting,Nasal Discharge,Labored Breathing,Coughing,3 weeks,Yes,No,Yes,No,No,No,No,No,No,39.0°C,68.11,Gastroenteritis
Dog,Labrador Retriever,1.3,Male,28.19,Dehydration,Anorexia,Vomiting,Labored Breathing,5 days,No,No,No,Yes,Yes,No,No,No,No,38.7°C,89.26,Kennel Cough
Cow,Holstein,0.3,Female,584.6,Fever,Nasal Discharge,Anorexia,Diarrhea,12 hours,Yes,Yes,Yes,Yes,No,No,No,No,No,40.1°C,104.0,Bovine Viral Diarrhea
Dog,Shih Tzu,0.78,Male,4.81,<missing>,Eye Discharge,Vomiting,Coughing,1 days,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,141.11,Parvovirus
Dog,Chihuahua,0.97,Male,-0.93,Lameness,Fever,Lethargy,Vomiting,6 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.6°C,144.08,Parvovirus
Dog,Bulldog,4.69,Male,10.03,<missing>,Vomiting,Lethargy,Weight Loss,3 days,Yes,No,Yes,No,No,Yes,No,Yes,No,39.2°C,137.46,Pancreatitis
Cow,Brown Swiss,8.7,Female,627.8,Labored Breathing,Fever,Nasal Discharge,Diarrhea,8 weeks,Yes,No,No,No,No,Yes,Yes,No,No,39.4°C,79.0,Foot and Mouth Disease
Dog,Golden Retriever,1.84,Female,24.95,Nasal Discharge,Lethargy,Reduced Appetite,Fever,8 days,Yes,No,No,Yes,No,No,No,Yes,No,39.0°C,98.76,Canine Influenza
Cow,Belted Galloway,10.41,Female,580.72,Labored Breathing,Coughing,Vomiting,Nasal Discharge,7 hours,No,No,No,Yes,Yes,No,No,No,Yes,40.3°C,53.39,Respiratory Disease
Dog,Akita,4.7,Male,16.8,Vomiting,Fever,Swollen Lymph Nodes,Pale Gums,13 days,Yes,Yes,No,No,No,Yes,No,No,No,40.2°C,101.0,Tick-Borne Disease
Dog,German Shepherd,5.0,Male,30.0,Lethargy,Labored Breathing,Coughing,Appetite Loss,6 days,Yes,No,No,Yes,Yes,No,No,No,No,39.6°C,125.0,Heartworm Disease
Dog,Chihuahua,9.88,Female,20.5,Labored Breathing,Diarrhea,Weakness,<missing>,3 weeks,Yes,Yes,Yes,No,No,No,No,No,No,38.6°C,106.41,Gastroenteritis
Cow,Shorthorn,7.6,Male,537.2,Nasal Discharge,Eye Discharge,Diarrhea,Nasal Discharge,9 days,No,No,No,Yes,No,No,No,Yes,No,40.3°C,70.0,Respiratory Disease
Dog,Dalmatian,6.6,Male,36.5,Fever,Eye Discharge,Fever,Weakness,13 days,Yes,No,No,No,No,Yes,No,No,No,37.9°C,118.0,Lyme Disease
Dog,Beagle,0.81,Male,5.46,Fever,Lameness,Vomiting,Eye Discharge,13 days,Yes,Yes,Yes,No,No,No,No,No,No,38.5°C,153.94,Parvovirus
Dog,Akita,0.44,Male,20.15,Anorexia,Fever,Labored Breathing,Lameness,12 days,No,No,Yes,No,No,No,No,No,No,39.1°C,121.38,Parvovirus
Cow,Guernsey,4.42,Male,609.0,Reduced Appetite,<missing>,Coughing,Weakness,14 days,Yes,No,No,No,No,No,No,No,No,39.0°C,61.17,Mastitis
Cow,Ayrshire,3.0,Male,609.7,Nasal Discharge,Diarrhea,Skin Lesions,Weakness,2 days,No,No,Yes,No,No,No,No,No,No,38.7°C,59.0,Parasitic Infection
Dog,Pug,13.12,Male,23.11,Limping,Change In Gait,<missing>,Joint Pain,21 days,No,No,No,No,No,Yes,No,No,No,38.7°C,136.36,Arthritis
Cow,Charolais,8.4,Male,659.5,Labored Breathing,Skin Lesions,Nasal Discharge,Coughing,12 days,Yes,No,No,Yes,No,No,No,Yes,No,40.5°C,60.0,Respiratory Disease
Dog,Akita,8.6,Male,38.9,Eye Discharge,Eye_Discharge,Coughing,Labored Breathing,7 days,Yes,No,No,Yes,No,No,No,Yes,No,38.3°C,91.0,Kennel Cough
Cow,Ayrshire,6.22,Male,496.7,Lameness,Weakness,Anorexia,Nasal Discharge,12 days,Yes,No,No,No,No,No,No,Yes,No,40.2°C,65.6,Respiratory Disease
Cow,Brown Swiss,3.92,Male,545.14,Coughing,<missing>,Rumen Issues,Skin Lesions,6 days,Yes,No,No,No,No,Yes,Yes,No,No,40.2°C,56.91,Foot and Mouth Disease
Dog,Corgi,10.39,Male,21.92,Vomiting,Dehydration,Eye Discharge,Fever,14 days,Yes,No,No,No,No,Yes,No,No,No,39.1°C,99.08,Lyme Disease
Dog,Cocker Spaniel,3.26,Male,15.01,Eye Discharge,Loss Of Appetite,Fever,Dehydration,10 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,100.27,Lyme Disease
Dog,Doberman Pinscher,6.24,Male,26.36,Limping,Joint Pain,Reluctance To Play,Change In Gait,7 weeks,No,No,No,No,No,Yes,No,No,No,39.2°C,65.35,Arthritis
Cow,Brahman,4.12,Male,530.53,Skin Lesions,Anorexia,Vomiting,Labored Breathing,9 days,No,No,No,Yes,No,No,No,Yes,No,40.2°C,59.22,Respiratory Disease
Cow,Guernsey,1.63,Male,578.77,Eye Discharge,Coughing,Dehydration,Anorexia,9 days,Yes,No,No,Yes,Yes,No,No,Yes,No,40.4°C,61.53,Respiratory Disease
Cow,Charolais,2.5,Female,568.2,Dehydration,Eye Discharge,Lameness,Labored Breathing,11 days,No,No,No,Yes,Yes,No,No,Yes,No,40.1°C,58.0,Respiratory Disease
Dog,Doberman Pinscher,0.6,Female,27.3,Loss Of Appetite,Diarrhea,Lethargy,Fever,2 days,No,No,No,No,Yes,Yes,No,No,No,39.0°C,134.0,Lyme Disease
Cow,Belted Galloway,5.6,Male,403.2,Dehydration,Fever,Coughing,Weakness,7 days,Yes,No,No,No,No,No,No,No,No,38.6°C,80.0,Mastitis
Dog,Poodle,9.68,Female,29.55,Dehydration,Coughing,Eye Discharge,Vomiting,12 days,No,No,No,Yes,Yes,No,No,No,No,38.7°C,117.16,Kennel Cough
Dog,Rottweiler,8.7,Female,92.1,Vomiting,Nasal Discharge,Loss Of Appetite,Fever,7 days,Yes,No,No,No,No,Yes,No,No,No,38.9°C,112.0,Lyme Disease
Dog,Border Collie,1.45,Female,20.24,Persistent Cough,Sneezing,Ocular Discharge,<missing>,5 weeks,No,No,No,Yes,No,No,No,No,Yes,39.3°C,90.95,Canine Influenza
Dog,Husky,9.9,Female,31.4,Difficulty Rising,Reluctance To Play,Limping,Lethargy,15 days,No,No,No,No,No,Yes,No,No,No,39.2°C,128.0,Arthritis
Dog,Poodle,6.0,Male,28.8,Ocular Discharge,Lethargy,Fever,Persistent Cough,5 days,Yes,No,No,Yes,No,No,No,No,Yes,39.2°C,118.0,Canine Influenza
Cow,Hereford,2.82,Female,548.75,Coughing,Labored Breathing,Nasal Discharge,Labored Breathing,6 days,No,No,No,Yes,Yes,No,No,No,Yes,39.9°C,84.49,Respiratory Disease
Dog,Pug,6.38,Male,14.84,Nasal Discharge,<missing>,Diarrhea,Dehydration,13 days,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,40.2°C,68.79,Canine Distemper
Cow,Brahman,1.68,Male,349.76,Coughing,Lethargy,Nasal Discharge,<missing>,4 days,Yes,Yes,Yes,No,No,No,,,,37.15,72.26,Bovine Respiratory Disease
Dog,Corgi,0.38,Male,26.02,Weakness,Skin Lesions,Dehydration,Eye_Discharge,5 days,No,Yes,No,Yes,No,No,No,Yes,No,38.6°C,165.23,Kennel Cough
Cow,Gir,9.5,Female,180.7,Coughing,Fever,Nasal Discharge,Lethargy,14 days,Yes,Yes,Yes,Yes,No,No,,,,40.7,77.0,Bovine Respiratory Disease
Dog,Cocker Spaniel,1.25,Male,33.7,Nasal Discharge,Anorexia,Nasal_Discharge,Skin Lesions,11 days,No,No,No,Yes,No,No,No,Yes,No,40.3°C,110.62,Canine Distemper
Cow,Limousin,10.55,Male,603.99,Weakness,Dehydration,Eye Discharge,Anemia,14 days,Yes,No,Yes,No,No,No,Yes,No,No,38.9°C,86.72,Parasitic Infection
Cow,Ayrshire,1.4,Female,463.8,Coughing,Nasal Discharge,Lameness,Anorexia,13 days,Yes,No,No,No,No,Yes,Yes,Yes,No,40.1°C,59.0,Foot and Mouth Disease
Cow,Limousin,5.13,Female,417.4,Loss Of Appetite,Fever,Coughing,Lethargy,4 days,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,39.0°C,85.74,Bovine Parainfluenza
Cow,Brahman,6.8,Female,509.2,Fever,Skin Lesions,Nasal Discharge,Lameness,8 days,No,No,No,Yes,Yes,Yes,No,Yes,No,39.4°C,51.0,Respiratory Disease
Dog,Husky,5.86,Male,25.96,Lethargy,Labored Breathing,Dehydration,Vomiting,9 days,Yes,Yes,Yes,No,No,No,No,No,No,38.5°C,130.69,Gastroenteritis
Dog,Border Collie,3.6,Male,15.9,Anorexia,Labored Breathing,Eye Discharge,Lethargy,6 days,No,No,Yes,No,No,No,No,No,No,39.0°C,61.0,Gastroenteritis
Cow,Shorthorn,6.52,Female,423.76,Lameness,Skin Lesions,Fever,Eye Discharge,8 days,No,No,No,No,No,Yes,Yes,No,No,40.1°C,51.58,Foot and Mouth Disease
Cow,Sahiwal,10.23,Female,644.91,Anemia,<missing>,Dehydration,Weakness,14 days,Yes,No,Yes,No,No,No,Yes,No,No,38.9°C,90.2,Parasitic Infection
Cow,Simmental,9.06,Female,509.07,Labored Breathing,Dehydration,Anorexia,Fever,3 days,Yes,No,No,Yes,No,No,No,Yes,No,38.8°C,51.97,Respiratory Disease
Cow,Ayrshire,5.0,Male,720.0,Coughing,Loss Of Appetite,Lethargy,Fever,4 days,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,39.3°C,82.0,Bovine Tuberculosis
Dog,Poodle,0.4,Female,23.15,Coughing,Diarrhea,Nasal Discharge,Diarrhea,14 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.8°C,140.98,Parvovirus
Dog,Siberian Husky,1.73,Male,41.39,Coughing,Anorexia,Eye Discharge,Skin Lesions,6 days,No,Yes,No,No,No,No,No,Yes,No,39.4°C,93.12,Canine Distemper
Cow,Ayrshire,0.8,Male,483.3,Anorexia,Vomiting,Fever,Dehydration,6 days,Yes,No,No,No,No,Yes,No,No,No,39.5°C,101.0,Foot and Mouth Disease
Cow,Holstein,8.0,Male,650.0,Coughing,Loss Of Appetite,Lethargy,Fever,4 days,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,39.5°C,80.0,Bovine Respiratory Disease Complex
Cow,Brown Swiss,6.16,Female,605.85,Appetite Loss,Weight Loss,Lethargy,Reduced Milk Production,7 days,Yes,No,Yes,No,Yes,Yes,No,No,No,39.4°C,84.21,Tuberculosis
Cow,Gir,6.83,Female,494.32,Diarrhea,Coughing,Lameness,<missing>,14 days,No,No,No,Yes,Yes,No,No,Yes,No,39.8°C,74.34,Respiratory Disease
Cow,Red Poll,9.0,Male,466.73,<missing>,Diarrhea,Eye Discharge,Nasal Discharge,12 days,No,No,No,Yes,Yes,No,No,Yes,No,38.8°C,75.65,Respiratory Disease
Cow,Brahman,10.9,Male,625.8,Coughing,Fever,Dehydration,Anorexia,10 days,Yes,No,No,No,No,No,No,No,No,39.8°C,67.0,Mastitis
Dog,Border Collie,11.0,Female,14.2,Labored Breathing,Vomiting,Eye Discharge,Dehydration,6 days,No,Yes,No,Yes,No,No,No,No,No,38.9°C,92.0,Gastroenteritis
Cow,Angus,0.31,Male,546.3,Weakness,Diarrhea,Bloody Feces,Reduced Milk Production,11 days,Yes,No,Yes,No,No,No,No,No,No,39.7°C,128.46,Bovine Coccidiosis
Cow,Brown Swiss,5.83,Male,659.41,Weakness,Vomiting,Fever,<missing>,18 hours,Yes,No,No,No,No,No,No,No,No,41.5°C,59.52,Mastitis
Cow,Red Poll,10.72,Female,608.77,Dehydration,Nasal Discharge,Nasal Discharge,Coughing,12 days,No,No,No,Yes,Yes,No,No,Yes,No,39.3°C,59.45,Respiratory Disease
Cow,Holstein,6.6,Male,423.4,Vomiting,Fever,Nasal Discharge,Diarrhea,11 days,Yes,No,No,No,No,No,No,No,No,39.2°C,80.0,Mastitis
Dog,Husky,1.8,Male,25.4,Nasal Discharge,Reduced Appetite,Lethargy,Fever,9 days,Yes,No,No,No,Yes,No,No,Yes,No,39.3°C,64.0,Canine Influenza
Dog,Boxer,8.47,Female,20.03,Vomiting,Eye_Discharge,Coughing,Anorexia,13 days,No,No,No,Yes,Yes,No,No,Yes,Yes,38.5°C,83.86,Kennel Cough
Cow,Brown Swiss,2.08,Male,415.94,Dehydration,Fever,Vomiting,Eye Discharge,1 days,Yes,No,No,No,No,Yes,Yes,No,No,39.2°C,74.08,Foot and Mouth Disease
Cow,Limousin,9.94,Male,655.7,<missing>,Nasal Discharge,Fever,Coughing,2 days,Yes,No,No,No,No,No,No,No,No,40.7°C,61.09,Bovine Viral Diarrhea
Dog,Bulldog,0.22,Male,4.93,Vomiting,Diarrhea,Nasal Discharge,Weakness,8 days,Yes,Yes,Yes,No,No,No,No,No,No,40.6°C,140.26,Parvovirus
Dog,Boxer,6.2,Female,38.7,Lethargy,Vomiting,Lameness,Fever,7 days,Yes,Yes,No,No,No,Yes,No,No,No,37.8°C,107.0,Lyme Disease
Dog,Cocker Spaniel,2.03,Female,17.97,Appetite Loss,<missing>,Fever,Diarrhea,14 days,Yes,Yes,Yes,No,No,No,No,No,No,38.2°C,101.96,Gastroenteritis
Cow,Jersey,9.9,Male,404.8,Fever,Coughing,Labored Breathing,Nasal Discharge,12 days,No,No,Yes,Yes,No,No,,,,40.3,98.0,Bovine Respiratory Syncytial Virus
Cow,Brahman,9.97,Female,439.83,Labored Breathing,<missing>,Fever,Nasal Discharge,10 days,Yes,No,Yes,No,No,Yes,,,,37.38,77.15,Bovine Respiratory Syncytial Virus
Dog,Corgi,0.4,Male,14.7,Lethargy,Coughing,Vomiting,Lameness,10 days,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,123.0,Parvovirus
Dog,Golden Retriever,11.85,Female,12.53,Dehydration,Labored Breathing,<missing>,Diarrhea,13 days,Yes,No,Yes,Yes,No,No,No,No,No,38.1°C,86.07,Gastroenteritis
Cow,Simmental,2.7,Female,547.8,Lameness,Fever,Diarrhea,Anorexia,10 days,Yes,No,No,No,No,Yes,Yes,No,No,40.7°C,67.0,Foot and Mouth Disease
Dog,Chihuahua,10.68,Male,10.43,Fever,Diarrhea,Loss Of Appetite,Lameness,5 days,Yes,No,No,No,No,Yes,No,No,No,39.4°C,98.2,Lyme Disease
Dog,Poodle,0.91,Female,4.48,Diarrhea,Lameness,Weakness,<missing>,2 days,No,Yes,Yes,No,No,No,No,No,No,40.1°C,94.81,Parvovirus
Cow,Red Poll,4.1,Male,509.92,Labored Breathing,Lameness,<missing>,Fever,13 days,Yes,No,No,No,No,No,No,No,No,39.8°C,90.5,Mastitis
Dog,Poodle,5.1,Female,29.8,Coughing,Nasal_Discharge,Dehydration,Anorexia,2 weeks,Yes,No,No,Yes,Yes,No,No,Yes,No,38.4°C,121.0,Kennel Cough
Cow,Simmental,4.21,Male,452.41,Vomiting,Diarrhea,Nasal Discharge,Respiratory Signs,12 days,No,No,Yes,No,No,No,No,Yes,Yes,39.1°C,67.87,Bovine Viral Diarrhea
Cow,Gir,8.49,Female,613.69,<missing>,Anorexia,Weakness,Skin Lesions,6 days,Yes,No,No,No,No,No,No,No,No,39.9°C,72.9,Mastitis
Cow,Red Poll,0.48,Male,576.89,Skin Lesions,Fever,Anemia,Vomiting,10 days,Yes,No,No,No,No,No,No,No,No,39.3°C,99.94,Parasitic Infection
Cow,Red Poll,2.41,Male,513.05,<missing>,Coughing,Lameness,Coughing,16 hours,No,No,No,Yes,Yes,No,No,No,No,39.9°C,53.38,Respiratory Disease
Dog,Bulldog,13.97,Male,16.19,Stiffness,Difficulty Rising,Limping,Reluctance To Play,7 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,117.41,Arthritis
Cow,Guernsey,0.74,Female,415.39,Reduced Milk Production,Loss Of Appetite,Bloody Feces,Weakness,18 days,Yes,No,Yes,No,No,No,No,No,No,39.4°C,104.26,Bovine Coccidiosis
Cow,Red Poll,1.8,Female,572.7,Labored Breathing,Fever,Respiratory Signs,Vomiting,12 days,Yes,Yes,Yes,No,No,No,No,No,Yes,39.6°C,61.0,Bovine Viral Diarrhea
Dog,Corgi,0.29,Female,20.48,<missing>,Eye Discharge,Diarrhea,Skin Lesions,10 days,Yes,No,Yes,No,No,No,No,No,No,39.1°C,121.77,Parvovirus
Dog,Doberman Pinscher,3.33,Male,13.0,Nasal Discharge,Skin Lesions,Nasal_Discharge,Weakness,8 days,No,No,No,Yes,No,No,No,Yes,No,39.0°C,95.09,Kennel Cough
Dog,Shih Tzu,10.29,Female,8.5,Jaundice,Vomiting,Fever,Diarrhea,20 days,Yes,Yes,Yes,Yes,No,No,,,,41.42,97.76,Canine Leptospirosis
Cow,Sahiwal,8.62,Female,556.92,Dehydration,Fever,Vomiting,Lameness,3 days,Yes,No,No,Yes,Yes,No,No,Yes,No,39.1°C,67.06,Respiratory Disease
Dog,Cocker Spaniel,4.0,Male,20.8,Anorexia,Fever,Coughing,Nasal Discharge,5 days,No,Yes,Yes,No,No,No,No,No,No,38.4°C,111.0,Gastroenteritis
Cow,Dexter,5.93,Female,630.26,Lameness,Anorexia,Vomiting,Weakness,8 weeks,Yes,No,Yes,No,No,No,No,No,No,38.5°C,75.19,Parasitic Infection
Cow,Aberdeen Angus,5.82,Male,37.39,Labored Breathing,Fever,Coughing,Nasal Discharge,21 days,Yes,Yes,Yes,No,No,No,,,,36.82,81.09,Bovine Respiratory Syncytial Virus
Cow,Brahman,7.5,Female,529.7,Anorexia,Skin Lesions,Fever,Diarrhea,7 days,Yes,No,Yes,No,No,Yes,Yes,No,No,39.2°C,68.0,Foot and Mouth Disease
Cow,Red Poll,8.67,Male,572.56,Labored Breathing,<missing>,Coughing,Diarrhea,11 days,Yes,Yes,Yes,No,No,No,No,No,No,38.7°C,49.4,Parasitic Infection
Cow,Red Angus,0.21,Female,476.28,Nasal Discharge,Lameness,Coughing,Skin Lesions,11 days,Yes,No,No,No,No,Yes,Yes,No,No,39.4°C,123.88,Foot and Mouth Disease
Dog,Labrador Retriever,1.9,Male,39.1,Fever,Vomiting,Diarrhea,Jaundice,5 days,Yes,Yes,Yes,No,No,No,,,,40.3,121.0,Canine Leptospirosis
Dog,Yorkshire Terrier,4.6,Female,26.53,Nasal Discharge,Labored Breathing,Lameness,Lameness,11 days,Yes,No,No,No,No,Yes,No,No,No,38.9°C,85.91,Lyme Disease
Dog,Border Collie,1.37,Male,20.0,<missing>,Eye Discharge,Weakness,Coughing,11 days,Yes,No,Yes,No,Yes,No,No,Yes,No,39.0°C,83.93,Canine Distemper
Dog,Husky,0.5,Male,15.2,Fever,Skin Lesions,Labored Breathing,Coughing,10 days,No,No,No,Yes,No,No,No,Yes,Yes,38.4°C,144.0,Kennel Cough
Cow,Dexter,6.09,Male,497.69,Lethargy,Fever,Coughing,Loss Of Appetite,6 days,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,39.5°C,73.97,Bovine Johne's Disease
Dog,Dalmatian,4.97,Male,16.62,Lameness,Coughing,Vomiting,Labored Breathing,13 days,Yes,Yes,Yes,No,No,No,No,No,No,39.6°C,80.9,Gastroenteritis
Dog,Chihuahua,0.5,Female,4.4,Dehydration,Coughing,Diarrhea,Labored Breathing,7 days,Yes,Yes,Yes,Yes,No,No,No,Yes,No,39.3°C,143.0,Parvovirus
Dog,Akita,1.7,Female,22.7,Reduced Appetite,Fever,Nasal Discharge,Lethargy,8 days,Yes,No,No,Yes,No,No,No,Yes,No,39.0°C,109.0,Canine Influenza
Cow,Belted Galloway,0.5,Female,563.3,Eye Discharge,Fever,Lameness,Dehydration,8 days,Yes,No,No,No,No,Yes,No,No,No,39.9°C,123.0,Foot and Mouth Disease
Cow,Gir,11.51,Female,682.39,Dehydration,Vomiting,<missing>,Diarrhea,8 days,No,No,No,Yes,Yes,No,No,No,No,39.5°C,54.66,Respiratory Disease
Cow,Hereford,5.88,Male,548.96,Poor Appetite,Diarrhea,Weight Loss,Weakness,8 days,Yes,No,Yes,Yes,Yes,No,,,,38.5,64.4,Johnes Disease
Cow,Holstein,1.7,Female,484.9,Fever,Skin Lesions,Coughing,Fever,14 days,Yes,No,No,No,No,Yes,Yes,No,No,39.8°C,66.0,Foot and Mouth Disease
Dog,Dachshund,0.32,Male,10.09,<missing>,Weakness,Nasal_Discharge,Coughing,12 days,No,No,No,Yes,No,No,No,Yes,Yes,38.4°C,143.79,Kennel Cough
Cow,Simmental,2.5,Female,549.3,Labored Breathing,Skin Lesions,Coughing,Diarrhea,12 days,Yes,No,Yes,No,No,Yes,Yes,No,No,40.2°C,81.0,Foot and Mouth Disease
Dog,Dachshund,0.8,Female,15.7,Fever,Dehydration,Lethargy,Anorexia,2 days,Yes,Yes,Yes,No,No,No,No,Yes,No,40.2°C,148.0,Parvovirus
Cow,Hereford,6.3,Female,526.2,Eye Discharge,Nasal Discharge,Diarrhea,Labored Breathing,3 days,No,No,No,No,No,No,No,No,No,39.3°C,60.0,Bovine Viral Diarrhea
Dog,Rottweiler,3.0,Female,30.0,Lethargy,Vomiting,Loss Of Appetite,Fever,5 days,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,39.2°C,120.0,Leptospirosis
Dog,Chihuahua,6.6,Male,5.0,Coughing,Vomiting,Coughing,Lameness,3 days,Yes,No,No,No,No,No,No,No,Yes,38.8°C,119.0,Canine Distemper
Dog,Shih Tzu,4.6,Male,4.2,Vomiting,Dehydration,Labored Breathing,Diarrhea,12 days,No,Yes,Yes,Yes,No,Yes,No,No,No,38.8°C,62.0,Lyme Disease
Dog,Rottweiler,5.04,Male,23.16,<missing>,Loss Of Appetite,Fever,Coughing,5 days,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,39.2°C,117.56,Kennel Cough
Cow,Charolais,9.13,Male,725.55,Eye Discharge,Dehydration,Fever,Diarrhea,5 weeks,Yes,No,Yes,Yes,Yes,No,No,No,No,39.9°C,64.7,Bovine Viral Diarrhea
Cow,Gir,4.19,Female,568.59,Lethargy,Diarrhea,Decreased Milk Yield,Appetite Loss,7 days,Yes,No,Yes,No,No,No,No,No,No,39.4°C,87.58,Johne's Disease
Cow,Hereford,5.33,Male,671.95,Loss Of Appetite,Lethargy,Coughing,Fever,7 days,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,39.3°C,87.53,Bovine Respiratory Syncytial Virus
Dog,Siberian Husky,0.1,Female,20.18,Dehydration,<missing>,Eye Discharge,Fever,1 days,Yes,Yes,No,No,No,No,No,No,No,40.1°C,161.98,Parvovirus
Cow,Charolais,8.64,Female,470.7,Coughing,Skin Lesions,Diarrhea,Lameness,4 days,Yes,No,Yes,No,No,No,No,No,No,38.8°C,78.03,Bovine Viral Diarrhea
Dog,Pit Bull,14.16,Female,28.52,Difficulty Rising,Joint Pain,Limping,Reluctance To Play,11 days,No,No,No,No,No,Yes,No,No,No,39.1°C,75.58,Arthritis
Dog,Beagle,1.3,Female,11.6,Lethargy,Ocular Discharge,Sneezing,Persistent Cough,11 days,Yes,No,No,Yes,No,No,No,No,Yes,40.4°C,83.0,Canine Influenza
Cow,Limousin,11.21,Female,591.86,Anemia,Vomiting,Nasal Discharge,Skin Lesions,5 days,Yes,No,No,No,No,No,No,No,No,38.9°C,55.59,Parasitic Infection
Dog,Beagle,3.83,Male,17.45,Eye Discharge,Fever,Loss Of Appetite,Dehydration,10 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,102.41,Lyme Disease
Cow,Aberdeen Angus,3.01,Female,554.71,<missing>,Appetite Loss,Lethargy,Fever,7 days,Yes,No,No,No,No,No,No,No,No,39.5°C,74.55,Mastitis
Dog,Shih Tzu,3.7,Female,4.2,Labored Breathing,Lameness,Anorexia,Fever,4 days,No,No,No,No,No,Yes,No,No,No,38.6°C,79.0,Lyme Disease
Cow,Brahman,5.31,Female,618.24,Coughing,Nasal Discharge,Labored Breathing,Fever,3 days,Yes,No,Yes,No,No,Yes,No,No,Yes,39.9°C,77.26,Bovine Influenza
Dog,Akita,1.71,Female,33.99,Lameness,Anorexia,Vomiting,Eye Discharge,13 days,Yes,No,Yes,No,No,No,No,No,No,37.9°C,63.99,Gastroenteritis
